2013 Federal Election - Senate Senate BTL Preferences for State NT [Event:17496 Generated:2013-09-25T09:29:07 Created:EasyCountSenate Version:2.0.88.24116 Environment:Production Server:(local)\sqlexpress]
CandidateId,Preference,Batch,Paper,
23375,16,1,29
23423,15,1,29
24015,18,1,29
24020,17,1,29
23513,01,1,29
23514,02,1,29
23498,20,1,29
23503,19,1,29
24958,22,1,29
24962,21,1,29
23300,12,1,29
23353,11,1,29
23588,06,1,29
23589,05,1,29
24726,10,1,29
24731,09,1,29
24888,23,1,29
24892,24,1,29
23959,08,1,29
23962,07,1,29
24499,03,1,30
24500,04,1,30
23793,07,1,30
23797,08,1,30
23375,09,1,30
23423,10,1,30
24015,11,1,30
24020,12,1,30
23513,01,1,30
23514,02,1,30
23498,13,1,30
23503,14,1,30
24958,05,1,30
24962,06,1,30
23300,23,1,30
23353,24,1,30
23588,21,1,30
23589,22,1,30
24726,15,1,30
24731,16,1,30
24888,17,1,30
24892,18,1,30
23959,19,1,30
23962,20,1,30
24499,09,1,31
24500,10,1,31
23793,17,1,31
23797,18,1,31
23375,23,1,31
23423,24,1,31
24015,11,1,31
24020,12,1,31
23513,01,1,31
23514,02,1,31
23498,03,1,31
23503,04,1,31
24958,07,1,31
24962,08,1,31
23300,13,1,31
23353,14,1,31
23588,21,1,31
23589,22,1,31
24726,19,1,31
24731,20,1,31
24888,15,1,31
24892,16,1,31
23959,05,1,31
23962,06,1,31
24499,03,1,32
24500,06,1,32
23793,07,1,32
23797,05,1,32
23375,08,1,32
23423,10,1,32
24015,23,1,32
24020,09,1,32
23513,01,1,32
23514,04,1,32
23498,22,1,32
23503,11,1,32
24958,21,1,32
24962,12,1,32
23300,20,1,32
23353,14,1,32
23588,19,1,32
23589,13,1,32
24726,17,1,32
24731,15,1,32
24888,18,1,32
24892,16,1,32
23959,02,1,32
23962,,1,32
24499,03,1,33
24500,04,1,33
23793,17,1,33
23797,18,1,33
23375,11,1,33
23423,12,1,33
24015,19,1,33
24020,20,1,33
23513,01,1,33
23514,02,1,33
23498,21,1,33
23503,22,1,33
24958,05,1,33
24962,06,1,33
23300,15,1,33
23353,16,1,33
23588,07,1,33
23589,08,1,33
24726,09,1,33
24731,10,1,33
24888,23,1,33
24892,24,1,33
23959,13,1,33
23962,14,1,33
24499,03,1,34
24500,04,1,34
23793,16,1,34
23797,15,1,34
23375,05,1,34
23423,06,1,34
24015,10,1,34
24020,09,1,34
23513,01,1,34
23514,02,1,34
23498,23,1,34
23503,24,1,34
24958,22,1,34
24962,21,1,34
23300,11,1,34
23353,12,1,34
23588,14,1,34
23589,13,1,34
24726,07,1,34
